b;area;t;x;SHIP;loading_condition_id
0.1;0.1;0.1;229.0;293;
32.41;77.4;2.75;0.0;294;
32.92;88.3;3.09;11.45;294;
33.72;90.5;3.09;22.9;294;
34.42;112.5;3.74;34.349999999999994;294;
34.96;134.3;4.38;45.8;294;
35.33;149.0;5.02;57.25;294;
35.56;160.5;5.67;68.69999999999999;294;
35.67;171.0;6.31;80.14999999999999;294;
35.66;180.4;6.96;91.6;294;
35.5;187.8;7.6;103.05;294;
35.13;192.2;8.24;114.5;294;
34.47;193.1;8.88;125.94999999999999;294;
33.47;189.8;9.53;137.39999999999998;294;
32.07;181.7;10.17;148.85;294;
30.18;168.5;10.17;160.29999999999998;294;
27.62;150.6;10.17;171.75;294;
24.25;128.0;10.17;183.2;294;
19.79;100.2;10.17;194.64999999999998;294;
14.46;68.8;10.17;206.1;294;
8.05;29.6;8.25;217.54999999999998;294;
0.1;0.1;0.1;229.0;294;
32.41;77.4;2.75;0.0;295;
32.92;88.3;3.09;11.45;295;
33.72;90.5;3.09;22.9;295;
34.42;112.5;3.74;34.349999999999994;295;
34.96;134.3;4.38;45.8;295;
35.33;149.0;5.02;57.25;295;
35.56;160.5;5.67;68.69999999999999;295;
35.67;171.0;6.31;80.14999999999999;295;
35.66;180.4;6.96;91.6;295;
35.5;187.8;7.6;103.05;295;
35.13;192.2;8.24;114.5;295;
34.47;193.1;8.88;125.94999999999999;295;
33.47;189.8;9.53;137.39999999999998;295;
32.07;181.7;10.17;148.85;295;
30.18;168.5;10.17;160.29999999999998;295;
27.62;150.6;10.17;171.75;295;
24.25;128.0;10.17;183.2;295;
19.79;100.2;10.17;194.64999999999998;295;
14.46;68.8;10.17;206.1;295;
8.05;29.6;8.25;217.54999999999998;295;
0.1;0.1;0.1;229.0;295;
32.41;77.4;2.75;0.0;296;
32.92;88.3;3.09;11.45;296;
33.72;90.5;3.09;22.9;296;
34.42;112.5;3.74;34.349999999999994;296;
34.96;134.3;4.38;45.8;296;
35.33;149.0;5.02;57.25;296;
35.56;160.5;5.67;68.69999999999999;296;
35.67;171.0;6.31;80.14999999999999;296;
35.66;180.4;6.96;91.6;296;
35.5;187.8;7.6;103.05;296;
35.13;192.2;8.24;114.5;296;
34.47;193.1;8.88;125.94999999999999;296;
33.47;189.8;9.53;137.39999999999998;296;
32.07;181.7;10.17;148.85;296;
30.18;168.5;10.17;160.29999999999998;296;
27.62;150.6;10.17;171.75;296;
24.25;128.0;10.17;183.2;296;
19.79;100.2;10.17;194.64999999999998;296;
14.46;68.8;10.17;206.1;296;
8.05;29.6;8.25;217.54999999999998;296;
0.1;0.1;0.1;229.0;296;
32.41;77.4;2.75;0.0;297;
32.92;88.3;3.09;11.45;297;
33.72;90.5;3.09;22.9;297;
34.42;112.5;3.74;34.349999999999994;297;
34.96;134.3;4.38;45.8;297;
35.33;149.0;5.02;57.25;297;
35.56;160.5;5.67;68.69999999999999;297;
35.67;171.0;6.31;80.14999999999999;297;
35.66;180.4;6.96;91.6;297;
35.5;187.8;7.6;103.05;297;
35.13;192.2;8.24;114.5;297;
34.47;193.1;8.88;125.94999999999999;297;
33.47;189.8;9.53;137.39999999999998;297;
32.07;181.7;10.17;148.85;297;
30.18;168.5;10.17;160.29999999999998;297;
27.62;150.6;10.17;171.75;297;
24.25;128.0;10.17;183.2;297;
19.79;100.2;10.17;194.64999999999998;297;
14.46;68.8;10.17;206.1;297;
8.05;29.6;8.25;217.54999999999998;297;
0.1;0.1;0.1;229.0;297;
23.62;57.6;3.55;0.0;299;
34.08;202.8;16.4;13.1875;299;
41.83;439.5;16.4;26.375;299;
46.37;616.9;16.4;39.5625;299;
48.0;715.4;16.4;52.75;299;
48.0;759.0;16.4;65.9375;299;
48.0;776.8;16.4;79.125;299;
48.0;785.2;16.4;92.3125;299;
48.0;785.8;16.4;105.5;299;
48.0;785.8;16.4;118.6875;299;
48.0;785.8;16.4;131.875;299;
48.0;785.8;16.4;145.0625;299;
48.0;785.8;16.4;158.25;299;
48.0;785.8;16.4;171.4375;299;
48.0;785.8;16.4;184.625;299;
48.0;785.8;16.4;197.8125;299;
48.0;782.0;16.4;211.0;299;
46.46;743.0;16.4;224.1875;299;
41.04;637.1;16.4;237.375;299;
26.11;418.2;16.4;250.5625;299;
0.1;93.3;16.4;263.75;299;
23.62;57.6;3.55;0.0;300;
34.08;202.8;16.4;13.1875;300;
41.83;439.5;16.4;26.375;300;
46.37;616.9;16.4;39.5625;300;
48.0;715.4;16.4;52.75;300;
48.0;759.0;16.4;65.9375;300;
48.0;776.8;16.4;79.125;300;
48.0;785.2;16.4;92.3125;300;
48.0;785.8;16.4;105.5;300;
48.0;785.8;16.4;118.6875;300;
48.0;785.8;16.4;131.875;300;
48.0;785.8;16.4;145.0625;300;
48.0;785.8;16.4;158.25;300;
48.0;785.8;16.4;171.4375;300;
48.0;785.8;16.4;184.625;300;
48.0;785.8;16.4;197.8125;300;
48.0;782.0;16.4;211.0;300;
46.46;743.0;16.4;224.1875;300;
41.04;637.1;16.4;237.375;300;
26.11;418.2;16.4;250.5625;300;
0.1;93.3;16.4;263.75;300;
30.47;59.4;7.16;0.0;304;
43.9;308.5;21.4;16.05;304;
52.06;627.2;21.4;32.1;304;
54.54;871.2;21.4;48.150000000000006;304;
56.5;1040.0;21.4;64.2;304;
57.0;1148.6;21.4;80.25;304;
57.0;1202.1;21.4;96.30000000000001;304;
57.0;1215.2;21.4;112.35000000000001;304;
57.0;1217.4;21.4;128.4;304;
57.0;1217.4;21.4;144.45000000000002;304;
57.0;1217.4;21.4;160.5;304;
57.0;1217.4;21.4;176.55;304;
57.0;1217.4;21.4;192.60000000000002;304;
57.0;1217.4;21.4;208.65;304;
57.0;1217.4;21.4;224.70000000000002;304;
57.0;1217.4;21.4;240.75;304;
57.0;1216.0;21.4;256.8;304;
56.9;1176.1;21.4;272.85;304;
54.42;1068.9;21.4;288.90000000000003;304;
43.33;768.4;21.4;304.95;304;
0.0;239.0;19.88;321.0;304;
0.59;0.1;0.3;0.0;305;
33.72;92.3;14.22;16.05;305;
47.54;296.1;14.14;32.1;305;
51.47;480.7;14.06;48.150000000000006;305;
55.52;622.7;13.98;64.2;305;
57.0;721.7;13.9;80.25;305;
57.0;768.0;13.82;96.30000000000001;305;
57.0;777.7;13.74;112.35000000000001;305;
57.0;777.2;13.66;128.4;305;
57.0;772.4;13.58;144.45000000000002;305;
57.0;767.6;13.5;160.5;305;
57.0;762.8;13.42;176.55;305;
57.0;757.9;13.34;192.60000000000002;305;
57.0;753.1;13.26;208.65;305;
57.0;748.3;13.18;224.70000000000002;305;
57.0;743.5;13.1;240.75;305;
57.0;736.5;13.02;256.8;305;
56.2;701.4;12.94;272.85;305;
52.77;601.4;12.86;288.90000000000003;305;
40.82;405.3;12.78;304.95;305;
16.68;135.5;11.18;321.0;305;
30.01;76.8;3.68;0.0;306;
40.9;277.4;14.5;13.5;306;
49.05;500.8;14.8;27.0;306;
54.62;649.8;14.8;40.5;306;
58.16;751.4;14.8;54.0;306;
59.83;812.8;14.8;67.5;306;
60.0;853.4;14.8;81.0;306;
60.0;875.5;14.8;94.5;306;
60.0;884.7;14.8;108.0;306;
60.0;886.7;14.8;121.5;306;
60.0;886.7;14.8;135.0;306;
60.0;886.7;14.8;148.5;306;
60.0;886.7;14.8;162.0;306;
60.0;886.7;14.8;175.5;306;
60.0;885.1;14.8;189.0;306;
59.98;870.7;14.8;202.5;306;
57.79;819.9;14.8;216.0;306;
53.1;729.9;14.8;229.5;306;
44.38;584.3;14.8;243.0;306;
27.96;358.8;14.8;256.5;306;
0.0;120.7;13.55;270.0;306;
21.06;28.1;2.29;0.0;307;
34.2;152.1;11.49;15.0;307;
43.52;323.7;12.0;30.0;307;
48.62;462.6;12.0;45.0;307;
50.0;544.7;12.0;60.0;307;
50.0;579.3;12.0;75.0;307;
50.0;594.3;12.0;90.0;307;
50.0;598.1;12.0;105.0;307;
50.0;598.3;12.0;120.0;307;
50.0;598.3;12.0;135.0;307;
50.0;598.3;12.0;150.0;307;
50.0;598.3;12.0;165.0;307;
50.0;598.1;12.0;180.0;307;
50.0;597.3;12.0;195.0;307;
50.0;591.5;12.0;210.0;307;
49.4;566.5;12.0;225.0;307;
46.25;503.8;12.0;240.0;307;
38.43;396.7;12.0;255.0;307;
24.46;259.8;12.0;270.0;307;
12.83;133.1;12.0;285.0;307;
0.0;50.4;11.79;300.0;307;
0.0;0.0;0.0;0.0;308;
20.97;70.2;11.5;13.75;308;
34.14;197.6;11.5;27.5;308;
41.08;329.1;11.5;41.25;308;
43.7;428.7;11.5;55.0;308;
44.0;475.0;11.5;68.75;308;
44.0;493.3;11.5;82.5;308;
44.0;499.7;11.5;96.25;308;
44.0;501.7;11.5;110.0;308;
44.0;502.0;11.5;123.75;308;
44.0;502.1;11.5;137.5;308;
44.0;502.0;11.5;151.25;308;
44.0;502.0;11.5;165.0;308;
44.0;500.0;11.5;178.75;308;
44.0;493.7;11.5;192.5;308;
43.78;469.0;11.5;206.25;308;
41.05;416.6;11.5;220.0;308;
35.15;333.4;11.5;233.75;308;
24.83;221.8;11.5;247.5;308;
11.6;114.8;11.5;261.25;308;
0.0;48.3;11.19;275.0;308;
0.0;0.0;0.0;0.0;309;
20.97;70.2;11.5;13.75;309;
34.14;197.6;11.5;27.5;309;
41.08;329.1;11.5;41.25;309;
43.7;428.7;11.5;55.0;309;
44.0;475.0;11.5;68.75;309;
44.0;493.3;11.5;82.5;309;
44.0;499.7;11.5;96.25;309;
44.0;501.7;11.5;110.0;309;
44.0;502.0;11.5;123.75;309;
44.0;502.1;11.5;137.5;309;
44.0;502.0;11.5;151.25;309;
44.0;502.0;11.5;165.0;309;
44.0;500.0;11.5;178.75;309;
44.0;493.7;11.5;192.5;309;
43.78;469.0;11.5;206.25;309;
41.05;416.6;11.5;220.0;309;
35.15;333.4;11.5;233.75;309;
24.83;221.8;11.5;247.5;309;
11.6;114.8;11.5;261.25;309;
0.0;48.3;11.19;275.0;309;
18.0;43.4;4.12;0.0;310;
34.53;251.5;21.0;15.95;310;
46.22;537.0;21.0;31.9;310;
54.03;782.9;21.0;47.849999999999994;310;
58.31;972.0;21.0;63.8;310;
59.95;1105.4;21.0;79.75;310;
60.0;1188.2;21.0;95.69999999999999;310;
60.0;1229.9;21.0;111.64999999999999;310;
60.0;1249.7;21.0;127.6;310;
60.0;1256.9;21.0;143.54999999999998;310;
60.0;1258.6;21.0;159.5;310;
60.0;1258.7;21.0;175.45;310;
60.0;1258.7;21.0;191.39999999999998;310;
60.0;1258.7;21.0;207.35;310;
60.0;1259.0;21.0;223.29999999999998;310;
60.0;1257.2;21.0;239.25;310;
59.97;1244.5;21.0;255.2;310;
57.31;1173.7;21.0;271.15;310;
50.79;1018.8;21.0;287.09999999999997;310;
36.83;720.2;21.0;303.05;310;
0.0;209.4;19.59;319.0;310;
2.92;2.5;0.16;0.0;311;
36.22;74.6;8.5;13.5;311;
37.99;154.1;8.5;27.0;311;
39.77;225.4;8.5;40.5;311;
40.0;278.0;8.5;54.0;311;
40.0;313.0;8.5;67.5;311;
40.0;330.9;8.5;81.0;311;
40.0;336.0;8.5;94.5;311;
40.0;336.3;8.5;108.0;311;
40.0;334.9;8.5;121.5;311;
40.0;329.3;8.5;135.0;311;
40.0;317.4;8.5;148.5;311;
40.0;296.8;8.5;162.0;311;
39.61;269.4;8.5;175.5;311;
38.38;236.8;8.5;189.0;311;
36.02;201.4;8.5;202.5;311;
32.18;158.6;8.5;216.0;311;
25.76;108.2;8.5;229.5;311;
16.12;62.2;8.5;243.0;311;
7.25;28.8;8.5;256.5;311;
0.0;26.0;7.86;270.0;311;
9.02;1.9;0.35;0.0;312;
35.31;104.6;14.25;17.4;312;
42.64;263.9;14.5;34.8;312;
45.47;400.2;14.5;52.199999999999996;312;
45.6;501.3;14.5;69.6;312;
45.6;574.0;14.5;87.0;312;
45.6;618.2;14.5;104.39999999999999;312;
45.6;639.0;14.5;121.79999999999998;312;
45.6;647.7;14.5;139.2;312;
45.6;649.3;14.5;156.6;312;
45.6;648.0;14.5;174.0;312;
45.6;643.4;14.5;191.39999999999998;312;
45.6;625.4;14.5;208.79999999999998;312;
45.6;587.7;14.5;226.2;312;
45.57;528.8;14.5;243.59999999999997;312;
43.79;452.7;14.5;261.0;312;
39.56;365.3;14.5;278.4;312;
31.77;269.1;14.5;295.79999999999995;312;
20.05;168.6;14.5;313.2;312;
9.02;85.0;14.5;330.59999999999997;312;
0.0;59.2;13.38;348.0;312;
10.19;9.0;1.02;0.0;313;
26.77;102.8;10.69;13.66;313;
35.92;224.5;11.5;27.32;313;
41.7;340.7;11.5;40.980000000000004;313;
43.4;421.2;11.5;54.64;313;
43.4;463.6;11.5;68.3;313;
43.4;483.4;11.5;81.96000000000001;313;
43.4;493.2;11.5;95.62;313;
43.4;493.7;11.5;109.28;313;
43.4;493.7;11.5;122.94;313;
43.4;493.7;11.5;136.6;313;
43.4;493.7;11.5;150.26;313;
43.4;493.7;11.5;163.92000000000002;313;
43.4;493.2;11.5;177.58;313;
43.4;482.7;11.5;191.24;313;
43.4;457.2;11.5;204.9;313;
40.66;401.8;11.5;218.56;313;
32.22;318.6;11.5;232.22;313;
22.24;216.3;11.5;245.88;313;
9.66;114.1;11.5;259.54;313;
0.1;6.6;11.05;273.2;313;
0.0;0.0;0.0;0.0;314;
19.56;54.0;8.59;13.66;314;
30.81;154.8;9.4;27.32;314;
39.25;255.2;9.4;40.980000000000004;314;
43.11;329.9;9.4;54.64;314;
43.4;372.1;9.4;68.3;314;
43.4;392.0;9.4;81.96000000000001;314;
43.4;400.8;9.4;95.62;314;
43.4;402.7;9.4;109.28;314;
43.4;402.7;9.4;122.94;314;
43.4;402.7;9.4;136.6;314;
43.4;402.7;9.4;150.26;314;
43.4;402.7;9.4;163.92000000000002;314;
43.4;401.6;9.4;177.58;314;
43.4;389.0;9.4;191.24;314;
43.16;364.0;9.4;204.9;314;
39.8;317.1;9.4;218.56;314;
32.45;248.9;9.4;232.22;314;
21.92;171.5;9.4;245.88;314;
10.35;93.3;9.4;259.54;314;
3.81;50.2;8.95;273.2;314;
8.63;4.0;0.51;0.0;315;
15.4;25.9;5.8;4.8;315;
15.75;53.5;6.1;9.6;315;
15.85;72.6;6.1;14.399999999999999;315;
15.86;85.2;6.1;19.2;315;
15.86;92.1;6.1;24.0;315;
15.86;95.1;6.1;28.799999999999997;315;
15.86;96.2;6.1;33.6;315;
15.86;96.4;6.1;38.4;315;
15.86;96.4;6.1;43.199999999999996;315;
15.86;96.4;6.1;48.0;315;
15.86;96.4;6.1;52.8;315;
15.86;96.4;6.1;57.599999999999994;315;
15.86;96.4;6.1;62.4;315;
15.86;96.3;6.1;67.2;315;
15.83;94.5;6.1;72.0;315;
14.99;86.8;6.1;76.8;315;
12.8;74.3;6.1;81.6;315;
9.8;60.0;6.1;86.39999999999999;315;
6.34;41.4;6.1;91.2;315;
3.35;21.0;6.01;96.0;315;
8.63;4.0;0.51;0.0;316;
15.4;25.9;5.8;4.8;316;
15.75;53.5;6.1;9.6;316;
15.85;72.6;6.1;14.399999999999999;316;
15.86;85.2;6.1;19.2;316;
15.86;92.1;6.1;24.0;316;
15.86;95.1;6.1;28.799999999999997;316;
15.86;96.2;6.1;33.6;316;
15.86;96.4;6.1;38.4;316;
15.86;96.4;6.1;43.199999999999996;316;
15.86;96.4;6.1;48.0;316;
15.86;96.4;6.1;52.8;316;
15.86;96.4;6.1;57.599999999999994;316;
15.86;96.4;6.1;62.4;316;
15.86;96.3;6.1;67.2;316;
15.83;94.5;6.1;72.0;316;
14.99;86.8;6.1;76.8;316;
12.8;74.3;6.1;81.6;316;
9.8;60.0;6.1;86.39999999999999;316;
6.34;41.4;6.1;91.2;316;
3.35;21.0;6.01;96.0;316;
3.26;0.48;0.19;0.0;317;
23.92;79.7;11.9;14.0;317;
36.1;218.4;11.9;28.0;317;
42.51;353.6;11.9;42.0;317;
43.4;447.3;11.9;56.0;317;
43.4;490.6;11.9;70.0;317;
43.4;506.8;11.9;84.0;317;
43.4;510.8;11.9;98.0;317;
43.4;511.2;11.9;112.0;317;
43.4;511.2;11.9;126.0;317;
43.4;511.2;11.9;140.0;317;
43.4;511.2;11.9;154.0;317;
43.4;511.2;11.9;168.0;317;
43.4;511.2;11.9;182.0;317;
43.4;508.1;11.9;196.0;317;
43.4;492.8;11.9;210.0;317;
42.72;449.5;11.9;224.0;317;
36.92;361.6;11.9;238.0;317;
25.05;242.5;11.9;252.0;317;
10.69;124.3;11.9;266.0;317;
0.1;59.0;11.04;280.0;317;
0.0;0.0;0.0;0.0;318;
5.89;33.0;9.2;14.0;318;
28.49;129.0;9.2;28.0;318;
39.07;242.6;9.2;42.0;318;
43.26;330.1;9.2;56.0;318;
43.4;373.5;9.2;70.0;318;
43.4;389.6;9.2;84.0;318;
43.4;393.6;9.2;98.0;318;
43.4;394.0;9.2;112.0;318;
43.4;394.0;9.2;126.0;318;
43.4;394.0;9.2;140.0;318;
43.4;394.0;9.2;154.0;318;
43.4;394.0;9.2;168.0;318;
43.4;394.0;9.2;182.0;318;
43.4;391.0;9.2;196.0;318;
43.4;375.7;9.2;210.0;318;
41.99;335.0;9.2;224.0;318;
35.11;264.2;9.2;238.0;318;
23.67;176.8;9.2;252.0;318;
11.28;95.2;9.2;266.0;318;
5.84;52.2;8.34;280.0;318;
23.64;55.8;3.29;0.0;319;34.0
24.38;89.7;8.53;4.633;319;34.0
24.38;119.4;8.53;9.266;319;34.0
24.38;203.5;8.53;13.899000000000001;319;34.0
24.38;206.3;8.53;18.532;319;34.0
24.38;206.8;8.53;23.165;319;34.0
24.38;206.8;8.53;27.798000000000002;319;34.0
24.38;206.8;8.53;32.431;319;34.0
24.38;206.8;8.53;37.064;319;34.0
24.38;206.8;8.53;41.697;319;34.0
24.38;206.8;8.53;46.33;319;34.0
24.38;206.8;8.53;50.963;319;34.0
24.38;206.8;8.53;55.596000000000004;319;34.0
24.38;205.4;8.53;60.229;319;34.0
24.38;199.7;8.53;64.862;319;34.0
24.38;185.2;8.53;69.495;319;34.0
24.38;152.2;8.53;74.128;319;34.0
22.47;118.7;8.53;78.761;319;34.0
19.24;73.6;7.94;83.394;319;34.0
13.79;35.3;7.81;88.027;319;34.0
5.16;3.4;1.22;92.66;319;34.0
18.47;14.5;1.08;0.0;320;37.0
30.5;132.0;12.19;11.26;320;37.0
38.2;303.5;12.19;22.52;320;37.0
41.2;417.2;12.19;33.78;320;37.0
42.0;472.3;12.19;45.04;320;37.0
42.0;497.5;12.19;56.3;320;37.0
42.0;508.1;12.19;67.56;320;37.0
42.0;510.8;12.19;78.82;320;37.0
42.0;511.0;12.19;90.08;320;37.0
42.0;511.0;12.19;101.34;320;37.0
42.0;511.0;12.19;112.6;320;37.0
42.0;511.0;12.19;123.86;320;37.0
42.0;511.0;12.19;135.12;320;37.0
42.0;511.0;12.19;146.38;320;37.0
42.0;511.0;12.19;157.64;320;37.0
42.0;510.9;12.19;168.9;320;37.0
42.0;507.1;12.19;180.16;320;37.0
39.41;471.4;12.19;191.42;320;37.0
33.61;391.1;12.19;202.68;320;37.0
21.69;241.3;12.19;213.94;320;37.0
0.0;0.0;0.0;225.2;320;37.0
18.47;14.5;1.08;0.0;321;37.0
30.5;132.0;12.19;11.26;321;37.0
38.2;303.5;12.19;22.52;321;37.0
41.2;417.2;12.19;33.78;321;37.0
42.0;472.3;12.19;45.04;321;37.0
42.0;497.5;12.19;56.3;321;37.0
42.0;508.1;12.19;67.56;321;37.0
42.0;510.8;12.19;78.82;321;37.0
42.0;511.0;12.19;90.08;321;37.0
42.0;511.0;12.19;101.34;321;37.0
42.0;511.0;12.19;112.6;321;37.0
42.0;511.0;12.19;123.86;321;37.0
42.0;511.0;12.19;135.12;321;37.0
42.0;511.0;12.19;146.38;321;37.0
42.0;511.0;12.19;157.64;321;37.0
42.0;510.9;12.19;168.9;321;37.0
42.0;507.1;12.19;180.16;321;37.0
39.41;471.4;12.19;191.42;321;37.0
33.61;391.1;12.19;202.68;321;37.0
21.69;241.3;12.19;213.94;321;37.0
0.0;0.0;0.0;225.2;321;37.0
18.47;14.5;1.08;0.0;322;37.0
30.5;132.0;12.19;11.26;322;37.0
38.2;303.5;12.19;22.52;322;37.0
41.2;417.2;12.19;33.78;322;37.0
42.0;472.3;12.19;45.04;322;37.0
42.0;497.5;12.19;56.3;322;37.0
42.0;508.1;12.19;67.56;322;37.0
42.0;510.8;12.19;78.82;322;37.0
42.0;511.0;12.19;90.08;322;37.0
42.0;511.0;12.19;101.34;322;37.0
42.0;511.0;12.19;112.6;322;37.0
42.0;511.0;12.19;123.86;322;37.0
42.0;511.0;12.19;135.12;322;37.0
42.0;511.0;12.19;146.38;322;37.0
42.0;511.0;12.19;157.64;322;37.0
42.0;510.9;12.19;168.9;322;37.0
42.0;507.1;12.19;180.16;322;37.0
39.41;471.4;12.19;191.42;322;37.0
33.61;391.1;12.19;202.68;322;37.0
21.69;241.3;12.19;213.94;322;37.0
0.0;0.0;0.0;225.2;322;37.0
18.47;14.5;1.08;0.0;323;37.0
30.5;132.0;12.19;11.26;323;37.0
38.2;303.5;12.19;22.52;323;37.0
41.2;417.2;12.19;33.78;323;37.0
42.0;472.3;12.19;45.04;323;37.0
42.0;497.5;12.19;56.3;323;37.0
42.0;508.1;12.19;67.56;323;37.0
42.0;510.8;12.19;78.82;323;37.0
42.0;511.0;12.19;90.08;323;37.0
42.0;511.0;12.19;101.34;323;37.0
42.0;511.0;12.19;112.6;323;37.0
42.0;511.0;12.19;123.86;323;37.0
42.0;511.0;12.19;135.12;323;37.0
42.0;511.0;12.19;146.38;323;37.0
42.0;511.0;12.19;157.64;323;37.0
42.0;510.9;12.19;168.9;323;37.0
42.0;507.1;12.19;180.16;323;37.0
39.41;471.4;12.19;191.42;323;37.0
33.61;391.1;12.19;202.68;323;37.0
21.69;241.3;12.19;213.94;323;37.0
0.0;0.0;0.0;225.2;323;37.0
18.47;14.5;1.08;0.0;324;37.0
30.5;132.0;12.19;11.26;324;37.0
38.2;303.5;12.19;22.52;324;37.0
41.2;417.2;12.19;33.78;324;37.0
42.0;472.3;12.19;45.04;324;37.0
42.0;497.5;12.19;56.3;324;37.0
42.0;508.1;12.19;67.56;324;37.0
42.0;510.8;12.19;78.82;324;37.0
42.0;511.0;12.19;90.08;324;37.0
42.0;511.0;12.19;101.34;324;37.0
42.0;511.0;12.19;112.6;324;37.0
42.0;511.0;12.19;123.86;324;37.0
42.0;511.0;12.19;135.12;324;37.0
42.0;511.0;12.19;146.38;324;37.0
42.0;511.0;12.19;157.64;324;37.0
42.0;510.9;12.19;168.9;324;37.0
42.0;507.1;12.19;180.16;324;37.0
39.41;471.4;12.19;191.42;324;37.0
33.61;391.1;12.19;202.68;324;37.0
21.69;241.3;12.19;213.94;324;37.0
0.0;0.0;0.0;225.2;324;37.0
18.47;14.5;1.08;0.0;325;
30.5;132.0;12.19;11.26;325;
38.2;303.5;12.19;22.52;325;
41.2;417.2;12.19;33.78;325;
42.0;472.3;12.19;45.04;325;
42.0;497.5;12.19;56.3;325;
42.0;508.1;12.19;67.56;325;
42.0;510.8;12.19;78.82;325;
42.0;511.0;12.19;90.08;325;
42.0;511.0;12.19;101.34;325;
42.0;511.0;12.19;112.6;325;
42.0;511.0;12.19;123.86;325;
42.0;511.0;12.19;135.12;325;
42.0;511.0;12.19;146.38;325;
42.0;511.0;12.19;157.64;325;
42.0;510.9;12.19;168.9;325;
42.0;507.1;12.19;180.16;325;
39.41;471.4;12.19;191.42;325;
33.61;391.1;12.19;202.68;325;
21.69;241.3;12.19;213.94;325;
0.0;0.0;0.0;225.2;325;
23.27;167.0;3.68;0.0;326;
33.87;216.2;14.79;11.26;326;
39.84;405.1;14.79;22.52;326;
41.64;525.0;14.79;33.78;326;
42.0;581.5;14.79;45.04;326;
42.0;606.7;14.79;56.3;326;
42.0;617.3;14.79;67.56;326;
42.0;620.0;14.79;78.82;326;
42.0;620.0;14.79;90.08;326;
42.0;620.0;14.79;101.34;326;
42.0;620.0;14.79;112.6;326;
42.0;620.0;14.79;123.86;326;
42.0;620.0;14.79;135.12;326;
42.0;620.0;14.79;146.38;326;
42.0;620.0;14.79;157.64;326;
42.0;620.0;14.79;168.9;326;
42.0;616.0;14.79;180.16;326;
39.41;573.9;14.79;191.42;326;
33.61;478.4;14.79;202.68;326;
21.69;298.0;14.79;213.94;326;
0.0;0.0;0.0;225.2;326;
22.84;40.0;3.55;0.0;327;
33.44;209.8;14.79;11.2375;327;
39.6;522.0;14.79;22.475;327;
41.49;580.0;14.79;33.712500000000006;327;
42.0;606.0;14.79;44.95;327;
42.0;617.0;14.79;56.1875;327;
42.0;620.0;14.79;67.42500000000001;327;
42.0;620.0;14.79;78.66250000000001;327;
42.0;620.0;14.79;89.9;327;
42.0;620.0;14.79;101.1375;327;
42.0;620.0;14.79;112.375;327;
42.0;620.0;14.79;123.61250000000001;327;
42.0;620.0;14.79;134.85000000000002;327;
42.0;620.0;14.79;146.0875;327;
42.0;620.0;14.79;157.32500000000002;327;
42.0;620.0;14.79;168.5625;327;
42.0;617.0;14.79;179.8;327;
39.6;578.1;14.79;191.03750000000002;327;
34.15;487.0;14.79;202.275;327;
22.88;314.3;14.79;213.51250000000002;327;
0.0;0.0;0.0;224.75;327;
22.84;40.0;3.55;0.0;328;
33.44;209.8;14.79;11.2375;328;
39.6;522.0;14.79;22.475;328;
41.49;580.0;14.79;33.712500000000006;328;
42.0;606.0;14.79;44.95;328;
42.0;617.0;14.79;56.1875;328;
42.0;620.0;14.79;67.42500000000001;328;
42.0;620.0;14.79;78.66250000000001;328;
42.0;620.0;14.79;89.9;328;
42.0;620.0;14.79;101.1375;328;
42.0;620.0;14.79;112.375;328;
42.0;620.0;14.79;123.61250000000001;328;
42.0;620.0;14.79;134.85000000000002;328;
42.0;620.0;14.79;146.0875;328;
42.0;620.0;14.79;157.32500000000002;328;
42.0;620.0;14.79;168.5625;328;
42.0;617.0;14.79;179.8;328;
39.6;578.1;14.79;191.03750000000002;328;
34.15;487.0;14.79;202.275;328;
22.88;314.3;14.79;213.51250000000002;328;
0.0;0.0;0.0;224.75;328;
22.84;40.0;3.55;0.0;329;
33.44;209.8;14.79;11.2375;329;
39.6;522.0;14.79;22.475;329;
41.49;580.0;14.79;33.712500000000006;329;
42.0;606.0;14.79;44.95;329;
42.0;617.0;14.79;56.1875;329;
42.0;620.0;14.79;67.42500000000001;329;
42.0;620.0;14.79;78.66250000000001;329;
42.0;620.0;14.79;89.9;329;
42.0;620.0;14.79;101.1375;329;
42.0;620.0;14.79;112.375;329;
42.0;620.0;14.79;123.61250000000001;329;
42.0;620.0;14.79;134.85000000000002;329;
42.0;620.0;14.79;146.0875;329;
42.0;620.0;14.79;157.32500000000002;329;
42.0;620.0;14.79;168.5625;329;
42.0;617.0;14.79;179.8;329;
39.6;578.1;14.79;191.03750000000002;329;
34.15;487.0;14.79;202.275;329;
22.88;314.3;14.79;213.51250000000002;329;
0.0;0.0;0.0;224.75;329;
22.84;40.0;3.55;0.0;330;
33.44;209.8;14.79;11.2375;330;
39.6;522.0;14.79;22.475;330;
41.49;580.0;14.79;33.712500000000006;330;
42.0;606.0;14.79;44.95;330;
42.0;617.0;14.79;56.1875;330;
42.0;620.0;14.79;67.42500000000001;330;
42.0;620.0;14.79;78.66250000000001;330;
42.0;620.0;14.79;89.9;330;
42.0;620.0;14.79;101.1375;330;
42.0;620.0;14.79;112.375;330;
42.0;620.0;14.79;123.61250000000001;330;
42.0;620.0;14.79;134.85000000000002;330;
42.0;620.0;14.79;146.0875;330;
42.0;620.0;14.79;157.32500000000002;330;
42.0;620.0;14.79;168.5625;330;
